200,장민호 드라마 최종회,콘서트에서의 멋진 공연을 영화관에서 볼 수 있어 좋았습니다. 가수의 진심어린 말씀과 애절한 노래에 나도모르게 눈물이 나더군요. 완전 감동이었습니다 한번더 보고 싶네요,10
201,장민호 드라마 최종회,시간이 금방가서 넘아쉬웠어요~지금도 민호오빠 노랫소리가 귀에서 계속 울리네요~ㅜㅜ 또보고싶어요ㅠㅠ,10
202,장민호 드라마 최종회,기대 이상의 고퀄역시 장민호가 덩답이다,10
203,장민호 드라마 최종회,디테일이 살아있는 사람냄새나는 영화따뜻하네요,10
204,장민호 드라마 최종회,장민호 드라마 최종회-콘서트랑은 다른 또다른 감동을 주었다.장민호 가수님이 노래 부를때 얼굴 표정을 보며 더 감정이입 되어 좋았다.영화 보며 울다 웃다 힐링할수 좋은 영화다.,10
205,장민호 드라마 최종회,노래도 아주 좋고 또 그 노래를 딜리버하는 표정연기 정말 리얼하고 돋보여요,10
206,장민호 드라마 최종회,,10
207,장민호 드라마 최종회,장민호드라마최종회 보는동안,지루하지 않고무대도감동과 뭉클함을 함께 받고 잊지못할 추억을 만들었습니다 노래와 스토리 구성또한 넘 잘되어 보는동안 시간 지나가는줄 모르고 고맙고 행복한 시간 즐기고 왔습니다,10
208,장민호 드라마 최종회,콘서트하고는 또 다른 감동을 주네요울다가 웃다고보니 금방 시간이 지나가버렸네요,10
209,장민호 드라마 최종회,시간가는줄 모르고 감상했습니다. 콘서트장에서 느꼈던 감동이 다시 찾아왔네요. 1분, 1초가 너무 소중하고 감사했습니다. 좋은 작품만들어준 장민호님과 소속사에 감사드립니다.,10
210,장민호 드라마 최종회,콘서트에 직접 갔었는데 정말 콘서트 가서느끼는 감동 그대로~~더 좋았던 것은 민호님의 섬세한 표정까지 큰 화면으로 볼 수 있어서 생동감이 넘쳤어요 ~♡♡♡ 표현할 말이 없어요~감동 그 자체 강추임니당~꼭 보세요^^,10
211,장민호 드라마 최종회,,10
212,장민호 드라마 최종회,최고의 감동 무대였어요^^,10
213,장민호 드라마 최종회,,10
214,장민호 드라마 최종회,,10
215,장민호 드라마 최종회,콘서트와는 또다른 감명을 받았어요너무 행복한 시간이었어요민호님 항상 응원합니다,10
216,장민호 드라마 최종회,,10
217,장민호 드라마 최종회,콘서트 보는 듯한서욻공연 못봐서 아쉬웠는데그날의 감동을 오롯이 받은 느낌?민호편 내편 행복한 2시간이였어요민호♡ 민트 forever,10
218,장민호 드라마 최종회,,10
219,장민호 드라마 최종회,,10
220,장민호 드라마 최종회,콘서트때도 넘 감동이였는데?이번엔 더 섬세한 감동 눈물나게 고마운 영화 감사합니다,10
221,장민호 드라마 최종회,눈물이 나올만큼 넘 감동적이고 좋아습니다 2번 봤는데도 또 보고 싶네요,10
222,장민호 드라마 최종회,,10
223,장민호 드라마 최종회,오늘 영화는 콘서트와 또 다른 깊은감동입니다콘서트에서는 몰랐는데 디테일한부분까지 너무감동적인내용 내게주는 선물같은 시간이었습니다,10
224,장민호 드라마 최종회,콘서트에서 느꼈던 감동을 다시 한번 생생하게 느낄수 있어서 넘 좋아요가수님의 모습에서 다시 한번 감동이...,10
225,장민호 드라마 최종회,다큐영화 콘서트뮤비 인데도 너무감동적이고 보는네네 행복했습니다,10
226,장민호 드라마 최종회,오늘 장민호 드라마 최종회 보고 왔어요 시간이 완전 순삭 세시간이고 네시간이고 봐도 시간순삭일것 같은 콘서트 무비였어요. 넘 감동 눈물 주르륵. 또 보러가고 싶어요,10
227,장민호 드라마 최종회,너무 행복하게 볼수 있었어요,10
228,장민호 드라마 최종회,뮤지컬같은 느낌 감동입니다,10
229,장민호 드라마 최종회,민호님 예쁜모습 자세히보고 콘서트때 생각나서 너무 행복한 시간이었어요 수원가서 또 보렵니다,10
230,장민호 드라마 최종회,콘서트에서와 다른 감도을주네요~잊어버렸던 감동을 볼수있어서 행복했어요 ~,10
231,장민호 드라마 최종회,콘서트의 감동과는 또다른 감동이 있네요~준비과정과 인터뷰 등등 너무나 행복한 시간이었네요~,10
232,장민호 드라마 최종회,감동이고 사운드도 빵빵 꼭 보세요!!,10
233,장민호 드라마 최종회,,10
234,장민호 드라마 최종회,콘서트와는 또다른감동을 받을수잇었고 장민호라는 가수님을 알게된게 삶의 큰 행운인것같다 장민호드라마 최종회 또보러 가고싶네요,10
235,장민호 드라마 최종회,장민호 가수의 진심과 열정을 느낄 수 있었습니다노래 춤 퍼포먼스 멘트 어느 하나 모자라지 않게 진심 가득한 영화 아마 한번 보시면 더더 보고 싶어질거에요민호님의 빛나는 외모는 눈호강도 시켜주시네요앞으로도 장민호 가수...,10
236,장민호 드라마 최종회,오늘 장민호 님 콘서트 드라마 최종회 영화로 보니 콘서트때 자세히 못본 민호님 모습도 보고 폭풍 가창력 최고 셨습니다 마지막에 신곡 정답은 없다 보여 주실줄 알았는데 ?너무 멋진 영화 감동입니다,10
237,장민호 드라마 최종회,장민호가수가 노래 잘하는 줄은 알았지만 노래는 물론이고 춤도 잘추고 멘트도 얼마나 진솔하게 하는지 오랫만에 영화다운 영화를 보았네요.,10
238,장민호 드라마 최종회,단독 콘서트를 보았음에도 콘서트 장면 중 일부를 영화로 다시 보니 또 감동입니다.영화이다 보니 장민호님을 근접 촬영하여 다양한 표정까지 볼 수 있어서 좋았습니다.독보적 가창력의 노래도 영화관의 음향으로 들으니 더욱...,10
239,장민호 드라마 최종회,장민호 님의 혼신과 열정을 다한 콘서트를 다시 세세하고 실감나게 느낄 수 있는 콘서트 무비 드라마 최종회 감동입니다,10
240,장민호 드라마 최종회,그 어느 영화보다도 더한 감동을 주는 드라마였습니다,10
241,장민호 드라마 최종회,감동 힐링 재미 눈호강^^,10
242,장민호 드라마 최종회,,10
243,장민호 드라마 최종회,,10
244,장민호 드라마 최종회,,10
245,장민호 드라마 최종회,콘서트 못가서 아쉬웠는데 이렇게라도 볼수있어서너무 좋았습니다. 노래 굳굳!!,10
246,장민호 드라마 최종회,가수님 가창력도 춤도 넘 멋지고 감동적인 스토리까지 영화 보는내내 감동과 뭉쿨함 까지 넘 좋았어요,10
247,장민호 드라마 최종회,,10
248,장민호 드라마 최종회,너무 감동적이고 실제 콘서트보는거같아 너무좋았읍니다,10
249,장민호 드라마 최종회,장민호 드라마 최종회 제가 본 영화중에서 제일 감동 재미가 있습니다 한번 봐서는 안되겠습니다 더 보고 싶어져요,10
250,장민호 드라마 최종회,,10
251,장민호 드라마 최종회,콘서트를 본 사람도, 보지 않은 사람도 콘서트 보는 기분으로 볼 수 있음,10
252,장민호 드라마 최종회,,10
253,장민호 드라마 최종회,장민호님을 알수있는 멋진영화,10
254,장민호 드라마 최종회,감동의 순간순간들다시 콘서트현장 의 기억이 나네요,10
255,장민호 드라마 최종회,장민호 드라마콘서트 너무 좋앗어요 영화로 본다니 꿈같앗어요 행복합니다,10
256,장민호 드라마 최종회,콘서트의 생생한 감동을 더 섬세하게 느낄수있는 영화입니다 2시간이 순식간에 지난 느낌입니다 몇번이고 또 보고싶네요,10
257,장민호 드라마 최종회,짜임세도너무 좋았고 장민호님의 노래는 더욱더 가슴을우렸고 2시간 동안 감동에 감동이여습니다,10
258,장민호 드라마 최종회,호소력 짙은 깊은 보이스와 마치 보석을 박은 듯한 사슴눈망울에 홀릭하고 다채로운 매력발산으로 눈을 뗄 수가 없었던 감동의 드라마로 2시간이 마치 10분 같이 지나가버렸어요,10
259,장민호 드라마 최종회,여러 번의 콘서트를 봤지만 영화로 보는 드라마는 현장감이 주는 감동과 그 느낌 감동 섬세한 얼굴 표정 눈빛 춤선 음향등 콘서트에서 보지 못했던 감정선 을 생생하게 느낄수 있었고 음향과 영상미 모두 감동 감동 사랑할 ...,10
260,장민호 드라마 최종회,콘서트에 못갔었는데 대형 스크린에서 민호님 얼굴보니 너무 기분이좋았어요민호님이 바로앞에 있는것같이느껴져서 아직도 가슴이 떨립니다,10
261,장민호 드라마 최종회,드라마영화보며 장민호님 콘서트드라마감동이 다시 살아나 함께 웃고 함께 울고 함께 박수치며 손흔들다 왔답니다.몰입도 최고입니다.,10
262,장민호 드라마 최종회,장민호 드라마 최종회 감정이 표정으로 드러나는 너무도 멋지고 감동있는 무비 보고 보고 또 봐도 또 보고 싶은 영화 콘서트 그대로 현장 같고 뮤지컬 같기도 한 드라마,10
263,장민호 드라마 최종회,장민호드라마최종회 최고의드라마,10
264,장민호 드라마 최종회,,10
265,장민호 드라마 최종회,콘서트에서 느낀 감동 그대로,10
266,장민호 드라마 최종회,콘서트에서 본것과는 또 다른 감동의 시간이었습니다.영화 구성이 참 좋았어요. 역시 장민호 엄지척,10
267,장민호 드라마 최종회,몇차례 드라마콘서트 다녀왔는데 콘서트에서 보지못한 디테일한 얼굴표정과 감정을 드라마최종회를 보며 민호님과 함께 공유한것같아서 무척이나 흡족합니다생동감은 적지만 지나간 콘서트를 돌이켜보며 여러가지 생각이 들쑥날쑥한 ...,10
